opportunity_id,account_id,account,seller_id,sales_agent,manager,regional_office,product_id,product,product_series,account_sector,account_country,deal_stage,engage_date,close_date,close_value,close_quarter,close_month,close_week_start,sales_cycle_days,purchase_type_observed
C334XDK8,A031,Goodsilron,S015,Hayden Neloms,Celia Rouche,West,P007,MG Special,MG,marketing,United States,Won,2017-03-28,2017-04-08,58,2017-Q2,2017-04,2017-04-03,11,Repeat observed purchase
C35YI5NJ,A063,Singletechno,S021,Markita Hansen,Celia Rouche,West,P005,GTX Pro,GTX,retail,United States,Won,2017-10-09,2017-12-25,4753,2017-Q4,2017-12,2017-12-25,77,Repeat observed purchase
C3918FWQ,A063,Singletechno,S019,Kary Hendrixson,Summer Sewald,West,P003,GTX Plus Basic,GTX,retail,United States,Lost,2017-04-09,2017-08-12,0,2017-Q3,2017-08,2017-08-07,125,
C3HN12Z8,A041,Kan-code,S023,Maureen Marcano,Summer Sewald,West,P002,GTX Basic,GTX,software,United States,Lost,2017-09-21,2017-10-03,0,2017-Q4,2017-10,2017-10-02,12,
C3KQJVDU,A001,Acme Corporation,S007,Corliss Cosme,Cara Losch,East,P002,GTX Basic,GTX,technology,United States,Won,2017-11-10,2017-11-18,577,2017-Q4,2017-11,2017-11-13,8,Repeat observed purchase
C3OOZUTI,A075,Warephase,S025,Moses Frase,Dustin Brinkmann,Central,P004,GTX Plus Pro,GTX,services,United States,Lost,2017-05-01,2017-05-07,0,2017-Q2,2017-05,2017-05-01,6,
C3QK8M7F,A064,Sonron,S021,Markita Hansen,Celia Rouche,West,P004,GTX Plus Pro,GTX,telecommunications,United States,Won,2017-05-29,2017-06-15,4423,2017-Q2,2017-06,2017-06-12,17,Repeat observed purchase
C3Y94J5R,A028,Globex Corporation,S022,Marty Freudenburg,Melvin Marxen,Central,P004,GTX Plus Pro,GTX,technology,Norway,Lost,2017-10-15,2017-10-24,0,2017-Q4,2017-10,2017-10-23,9,
C47Z92AG,A084,Zumgoity,S009,Darcel Schlecht,Melvin Marxen,Central,P005,GTX Pro,GTX,medical,United States,Lost,2017-02-09,2017-05-09,0,2017-Q2,2017-05,2017-05-08,89,
C48I5WD9,A075,Warephase,S025,Moses Frase,Dustin Brinkmann,Central,P006,MG Advanced,MG,services,United States,Won,2017-10-12,2017-10-13,3090,2017-Q4,2017-10,2017-10-09,1,Repeat observed purchase
C4AFMVFM,A010,Cheers,S016,James Ascencio,Summer Sewald,West,P004,GTX Plus Pro,GTX,entertainment,United States,Won,2017-01-27,2017-03-06,5616,2017-Q1,2017-03,2017-03-06,38,Repeat observed purchase
C4CQ8FZL,A035,Hottechi,S032,Vicki Laflamme,Celia Rouche,West,P007,MG Special,MG,technology,Korea,Won,2017-06-15,2017-06-28,53,2017-Q2,2017-06,2017-06-26,13,Repeat observed purchase
C4FEG98K,A037,Inity,S009,Darcel Schlecht,Melvin Marxen,Central,P002,GTX Basic,GTX,marketing,United States,Won,2017-06-01,2017-06-14,565,2017-Q2,2017-06,2017-06-12,13,Repeat observed purchase
C4KZVTYR,A026,Gekko & Co,S010,Donn Cantrell,Rocco Neubert,East,P002,GTX Basic,GTX,retail,United States,Won,2017-08-29,2017-11-11,602,2017-Q4,2017-11,2017-11-06,74,Repeat observed purchase
C51GWGUE,,,S008,Daniell Hammack,Rocco Neubert,East,P003,GTX Plus Basic,GTX,,,Engaging,2017-09-29,,,,,,,
C54CWZIT,A081,Zencorporation,S017,Jonathan Berthelot,Melvin Marxen,Central,P002,GTX Basic,GTX,technology,China,Prospecting,,,,,,,,
C54ZXDLT,A077,Xx-zobam,S013,Garret Kinder,Cara Losch,East,P006,MG Advanced,MG,entertainment,United States,Won,2017-03-08,2017-03-18,4291,2017-Q1,2017-03,2017-03-13,10,Repeat observed purchase
C563WHG1,A003,Betatech,S020,Lajuana Vencill,Dustin Brinkmann,Central,P004,GTX Plus Pro,GTX,medical,Kenya,Won,2017-09-30,2017-10-11,6156,2017-Q4,2017-10,2017-10-09,11,Repeat observed purchase
C58775JM,A007,Bluth Company,S007,Corliss Cosme,Cara Losch,East,P005,GTX Pro,GTX,technology,United States,Lost,2017-09-08,2017-12-30,0,2017-Q4,2017-12,2017-12-25,113,
C5B5WBY9,A068,Sumace,S031,Versie Hillebrand,Dustin Brinkmann,Central,P003,GTX Plus Basic,GTX,retail,Romania,Prospecting,,,,,,,,
C5IWM5VJ,A070,The New York Inquirer,S028,Reed Clapper,Rocco Neubert,East,P005,GTX Pro,GTX,medical,United States,Won,2017-02-23,2017-06-10,5618,2017-Q2,2017-06,2017-06-05,107,Repeat observed purchase
C5K2JP1H,A074,Vehement Capital Partners,S033,Violet Mclelland,Cara Losch,East,P003,GTX Plus Basic,GTX,finance,United States,Won,2016-11-07,2017-03-11,1014,2017-Q1,2017-03,2017-03-06,124,Repeat observed purchase
C5XXGXUE,A071,Toughzap,S009,Darcel Schlecht,Melvin Marxen,Central,P005,GTX Pro,GTX,retail,United States,Won,2017-10-02,2017-10-09,4201,2017-Q4,2017-10,2017-10-09,7,Repeat observed purchase
C5Z2806X,A039,Iselectrics,S028,Reed Clapper,Rocco Neubert,East,P005,GTX Pro,GTX,technology,United States,Won,2017-10-03,2017-12-28,5044,2017-Q4,2017-12,2017-12-25,86,Repeat observed purchase
C64JTLGO,A074,Vehement Capital Partners,S010,Donn Cantrell,Rocco Neubert,East,P003,GTX Plus Basic,GTX,finance,United States,Won,2017-05-05,2017-05-06,1101,2017-Q2,2017-05,2017-05-01,1,Repeat observed purchase
C6F5DTFR,A018,Dontechi,S027,Niesha Huffines,Melvin Marxen,Central,P002,GTX Basic,GTX,software,United States,Won,2017-09-07,2017-12-19,587,2017-Q4,2017-12,2017-12-18,103,Repeat observed purchase
C6TQMD3C,,,S032,Vicki Laflamme,Celia Rouche,West,P004,GTX Plus Pro,GTX,,,Engaging,2017-06-07,,,,,,,
C75RV9DY,A025,Ganjaflex,S028,Reed Clapper,Rocco Neubert,East,P002,GTX Basic,GTX,retail,Japan,Won,2017-07-15,2017-07-16,555,2017-Q3,2017-07,2017-07-10,1,Repeat observed purchase
C7DOYN5Y,A056,Rangreen,S020,Lajuana Vencill,Dustin Brinkmann,Central,P002,GTX Basic,GTX,technology,Panama,Won,2017-09-26,2017-12-25,585,2017-Q4,2017-12,2017-12-25,90,Repeat observed purchase
C7NBDKVV,A049,Nam-zim,S035,Zane Levy,Summer Sewald,West,P002,GTX Basic,GTX,services,Brazil,Won,2017-06-10,2017-08-06,556,2017-Q3,2017-08,2017-07-31,57,Repeat observed purchase
C7NW3JB2,A027,Genco Pura Olive Oil Company,S009,Darcel Schlecht,Melvin Marxen,Central,P005,GTX Pro,GTX,retail,Italy,Won,2017-06-05,2017-08-23,5223,2017-Q3,2017-08,2017-08-21,79,Repeat observed purchase
C7ODMOS2,,,S035,Zane Levy,Summer Sewald,West,P006,MG Advanced,MG,,,Engaging,2017-06-13,,,,,,,
C7Y0UUIN,A031,Goodsilron,S021,Markita Hansen,Celia Rouche,West,P005,GTX Pro,GTX,marketing,United States,Won,2017-04-07,2017-05-27,5012,2017-Q2,2017-05,2017-05-22,50,Repeat observed purchase
C8BIQFEN,A003,Betatech,S009,Darcel Schlecht,Melvin Marxen,Central,P004,GTX Plus Pro,GTX,medical,Kenya,Lost,2017-11-11,2017-11-14,0,2017-Q4,2017-11,2017-11-13,3,
C8SWZNON,A068,Sumace,S005,Cassey Cress,Rocco Neubert,East,P005,GTX Pro,GTX,retail,Romania,Won,2017-05-15,2017-05-23,3717,2017-Q2,2017-05,2017-05-22,8,Repeat observed purchase
C8TV7R8A,,,S019,Kary Hendrixson,Summer Sewald,West,P005,GTX Pro,GTX,,,Engaging,2016-12-26,,,,,,,
C9330YF1,A006,Blackzim,S021,Markita Hansen,Celia Rouche,West,P002,GTX Basic,GTX,retail,United States,Engaging,2017-04-17,,,,,,,
C933ZQBB,A009,Cancity,S009,Darcel Schlecht,Melvin Marxen,Central,P005,GTX Pro,GTX,retail,United States,Won,2017-10-17,2017-10-23,5458,2017-Q4,2017-10,2017-10-23,6,Repeat observed purchase
C9M5B1N6,A049,Nam-zim,S019,Kary Hendrixson,Summer Sewald,West,P005,GTX Pro,GTX,services,Brazil,Won,2017-06-28,2017-09-13,3951,2017-Q3,2017-09,2017-09-11,77,Repeat observed purchase
C9O4E52T,A063,Singletechno,S019,Kary Hendrixson,Summer Sewald,West,P005,GTX Pro,GTX,retail,United States,Won,2017-04-18,2017-08-06,4554,2017-Q3,2017-08,2017-07-31,110,Repeat observed purchase
C9XJ9KHD,A031,Goodsilron,S023,Maureen Marcano,Summer Sewald,West,P003,GTX Plus Basic,GTX,marketing,United States,Won,2017-04-02,2017-06-22,1096,2017-Q2,2017-06,2017-06-19,81,Repeat observed purchase
CA3BRUJO,A044,Konmatfix,S022,Marty Freudenburg,Melvin Marxen,Central,P003,GTX Plus Basic,GTX,marketing,United States,Won,2017-07-24,2017-07-25,1171,2017-Q3,2017-07,2017-07-24,1,Repeat observed purchase
CAAYFKK8,A063,Singletechno,S016,James Ascencio,Summer Sewald,West,P003,GTX Plus Basic,GTX,retail,United States,Won,2017-05-31,2017-06-04,1056,2017-Q2,2017-06,2017-05-29,4,Repeat observed purchase
CAF97SA2,A067,Streethex,S001,Anna Snelling,Dustin Brinkmann,Central,P003,GTX Plus Basic,GTX,retail,Belgium,Won,2017-09-01,2017-11-13,1060,2017-Q4,2017-11,2017-11-13,73,Repeat observed purchase
CAONNFXN,A042,Kinnamplus,S009,Darcel Schlecht,Melvin Marxen,Central,P002,GTX Basic,GTX,retail,United States,Prospecting,,,,,,,,
CAX04DY1,A059,Rundofase,S017,Jonathan Berthelot,Melvin Marxen,Central,P007,MG Special,MG,technology,United States,Lost,2017-10-03,2017-11-16,0,2017-Q4,2017-11,2017-11-13,44,
CAXTE48L,A010,Cheers,S015,Hayden Neloms,Celia Rouche,West,P006,MG Advanced,MG,entertainment,United States,Won,2017-07-17,2017-07-24,3363,2017-Q3,2017-07,2017-07-24,7,Repeat observed purchase
CB0NZYB2,A028,Globex Corporation,S017,Jonathan Berthelot,Melvin Marxen,Central,P002,GTX Basic,GTX,technology,Norway,Won,2017-08-30,2017-09-08,623,2017-Q3,2017-09,2017-09-04,9,Repeat observed purchase
CBAV8ZJL,A011,Codehow,S020,Lajuana Vencill,Dustin Brinkmann,Central,P002,GTX Basic,GTX,software,United States,Won,2016-12-14,2017-03-22,547,2017-Q1,2017-03,2017-03-20,98,Repeat observed purchase
CBIFB5BB,A041,Kan-code,S019,Kary Hendrixson,Summer Sewald,West,P002,GTX Basic,GTX,software,United States,Won,2017-07-07,2017-07-17,579,2017-Q3,2017-07,2017-07-17,10,Repeat observed purchase
CBPVAIQ7,A052,Opentech,S002,Boris Faz,Rocco Neubert,East,P002,GTX Basic,GTX,finance,United States,Lost,2017-07-25,2017-08-03,0,2017-Q3,2017-08,2017-07-31,9,
CBQRKYZP,A062,Silis,S022,Marty Freudenburg,Melvin Marxen,Central,P004,GTX Plus Pro,GTX,medical,United States,Engaging,2017-07-21,,,,,,,
CBTC7BHL,A060,Scotfind,S032,Vicki Laflamme,Celia Rouche,West,P002,GTX Basic,GTX,software,United States,Won,2017-04-06,2017-05-04,525,2017-Q2,2017-05,2017-05-01,28,Repeat observed purchase
CBYRECX6,A067,Streethex,S020,Lajuana Vencill,Dustin Brinkmann,Central,P006,MG Advanced,MG,retail,Belgium,Lost,2017-06-29,2017-07-06,0,2017-Q3,2017-07,2017-07-03,7,
CC2ICRAG,A059,Rundofase,S009,Darcel Schlecht,Melvin Marxen,Central,P003,GTX Plus Basic,GTX,technology,United States,Won,2017-10-22,2017-12-29,1087,2017-Q4,2017-12,2017-12-25,68,Repeat observed purchase
CC3B5DSU,A072,Treequote,S001,Anna Snelling,Dustin Brinkmann,Central,P004,GTX Plus Pro,GTX,telecommunications,United States,Lost,2017-07-06,2017-07-16,0,2017-Q3,2017-07,2017-07-10,10,
CC70D9SD,,,S022,Marty Freudenburg,Melvin Marxen,Central,P004,GTX Plus Pro,GTX,,,Prospecting,,,,,,,,
CCCQGBSY,A007,Bluth Company,S028,Reed Clapper,Rocco Neubert,East,P003,GTX Plus Basic,GTX,technology,United States,Won,2017-10-03,2017-12-09,1284,2017-Q4,2017-12,2017-12-04,67,Repeat observed purchase
CCLIVXMG,,,S011,Elease Gluck,Celia Rouche,West,P005,GTX Pro,GTX,,,Engaging,2017-07-19,,,,,,,
CCVCBR83,A035,Hottechi,S017,Jonathan Berthelot,Melvin Marxen,Central,P002,GTX Basic,GTX,technology,Korea,Won,2017-03-29,2017-04-05,553,2017-Q2,2017-04,2017-04-03,7,Repeat observed purchase
CD5B8P8U,A035,Hottechi,S035,Zane Levy,Summer Sewald,West,P006,MG Advanced,MG,technology,Korea,Lost,2017-10-12,2017-10-19,0,2017-Q4,2017-10,2017-10-16,7,
CDA8Y12G,A006,Blackzim,S021,Markita Hansen,Celia Rouche,West,P007,MG Special,MG,retail,United States,Won,2017-03-08,2017-05-07,61,2017-Q2,2017-05,2017-05-01,60,Repeat observed purchase
CDAMI76Z,A022,Finhigh,S009,Darcel Schlecht,Melvin Marxen,Central,P004,GTX Plus Pro,GTX,finance,United States,Won,2017-08-31,2017-09-10,5293,2017-Q3,2017-09,2017-09-04,10,Repeat observed purchase
CDFKC6E0,A064,Sonron,S021,Markita Hansen,Celia Rouche,West,P007,MG Special,MG,telecommunications,United States,Lost,2017-07-01,2017-07-03,0,2017-Q3,2017-07,2017-07-03,2,
CDGA1SD7,A067,Streethex,S009,Darcel Schlecht,Melvin Marxen,Central,P005,GTX Pro,GTX,retail,Belgium,Won,2017-07-06,2017-09-12,4323,2017-Q3,2017-09,2017-09-11,68,Repeat observed purchase
CDKX2A19,A084,Zumgoity,S020,Lajuana Vencill,Dustin Brinkmann,Central,P006,MG Advanced,MG,medical,United States,Won,2017-01-11,2017-03-12,3669,2017-Q1,2017-03,2017-03-06,60,Repeat observed purchase
CDUIUYY2,A022,Finhigh,S025,Moses Frase,Dustin Brinkmann,Central,P006,MG Advanced,MG,finance,United States,Won,2017-03-18,2017-06-11,3619,2017-Q2,2017-06,2017-06-05,85,Repeat observed purchase
CDVDL9I5,,,S017,Jonathan Berthelot,Melvin Marxen,Central,P003,GTX Plus Basic,GTX,,,Engaging,2017-07-20,,,,,,,
CE81S7UN,A083,Zotware,S013,Garret Kinder,Cara Losch,East,P006,MG Advanced,MG,software,United States,Lost,2017-09-29,2017-10-08,0,2017-Q4,2017-10,2017-10-02,9,
CE852VBF,A065,Stanredtax,S027,Niesha Huffines,Melvin Marxen,Central,P003,GTX Plus Basic,GTX,finance,United States,Lost,2017-05-04,2017-08-25,0,2017-Q3,2017-08,2017-08-21,113,
CEEJ2EN5,,,S033,Violet Mclelland,Cara Losch,East,P003,GTX Plus Basic,GTX,,,Engaging,2017-04-25,,,,,,,
CEGQ4V9F,A043,Konex,S016,James Ascencio,Summer Sewald,West,P003,GTX Plus Basic,GTX,technology,United States,Lost,2017-05-16,2017-05-20,0,2017-Q2,2017-05,2017-05-15,4,
CENVLTFH,A071,Toughzap,S007,Corliss Cosme,Cara Losch,East,P003,GTX Plus Basic,GTX,retail,United States,Engaging,2017-01-28,,,,,,,
CEOEM2MY,A049,Nam-zim,S015,Hayden Neloms,Celia Rouche,West,P003,GTX Plus Basic,GTX,services,Brazil,Lost,2017-07-28,2017-07-29,0,2017-Q3,2017-07,2017-07-24,1,
CEOMZE9H,A049,Nam-zim,S032,Vicki Laflamme,Celia Rouche,West,P002,GTX Basic,GTX,services,Brazil,Lost,2017-07-15,2017-07-26,0,2017-Q3,2017-07,2017-07-24,11,
CEOTU8PX,A085,dambase,S009,Darcel Schlecht,Melvin Marxen,Central,P005,GTX Pro,GTX,marketing,United States,Lost,2017-04-04,2017-04-15,0,2017-Q2,2017-04,2017-04-10,11,
CEQ3J96G,A024,Funholding,S001,Anna Snelling,Dustin Brinkmann,Central,P007,MG Special,MG,finance,United States,Won,2017-05-13,2017-08-04,54,2017-Q3,2017-08,2017-07-31,83,Repeat observed purchase
CEWDZ3ZD,A060,Scotfind,S019,Kary Hendrixson,Summer Sewald,West,P007,MG Special,MG,software,United States,Won,2017-07-26,2017-08-10,53,2017-Q3,2017-08,2017-08-07,15,Repeat observed purchase
CEYW89RW,A030,Golddex,S019,Kary Hendrixson,Summer Sewald,West,P002,GTX Basic,GTX,finance,United States,Lost,2017-12-05,2017-12-25,0,2017-Q4,2017-12,2017-12-25,20,
CF1CSNPX,A041,Kan-code,S008,Daniell Hammack,Rocco Neubert,East,P005,GTX Pro,GTX,software,United States,Won,2017-01-24,2017-03-31,5140,2017-Q1,2017-03,2017-03-27,66,Repeat observed purchase
CFGYG1EC,A032,Green-Plus,S016,James Ascencio,Summer Sewald,West,P002,GTX Basic,GTX,services,United States,Lost,2017-10-11,2017-10-13,0,2017-Q4,2017-10,2017-10-09,2,
CFI2GXN1,,,S002,Boris Faz,Rocco Neubert,East,P005,GTX Pro,GTX,,,Engaging,2017-07-07,,,,,,,
CFKXEPFN,,,S001,Anna Snelling,Dustin Brinkmann,Central,P003,GTX Plus Basic,GTX,,,Engaging,2017-08-01,,,,,,,
CFOYAHQ1,A054,Plusstrip,S035,Zane Levy,Summer Sewald,West,P005,GTX Pro,GTX,entertainment,United States,Lost,2017-05-20,2017-05-30,0,2017-Q2,2017-05,2017-05-29,10,
CG4TWLUR,A008,Bubba Gump,S007,Corliss Cosme,Cara Losch,East,P003,GTX Plus Basic,GTX,software,United States,Won,2017-03-08,2017-06-02,857,2017-Q2,2017-06,2017-05-29,86,Repeat observed purchase
CG65AS6X,A076,Xx-holding,S032,Vicki Laflamme,Celia Rouche,West,P005,GTX Pro,GTX,finance,United States,Won,2017-03-16,2017-03-29,4408,2017-Q1,2017-03,2017-03-27,13,Repeat observed purchase
CG9VXPV1,,,S035,Zane Levy,Summer Sewald,West,P002,GTX Basic,GTX,,,Engaging,2017-02-19,,,,,,,
CGCPVYNI,A038,Isdom,S001,Anna Snelling,Dustin Brinkmann,Central,P002,GTX Basic,GTX,medical,United States,Won,2017-06-01,2017-06-08,523,2017-Q2,2017-06,2017-06-05,7,Repeat observed purchase
CGEHFK9N,A072,Treequote,S014,Gladys Colclough,Melvin Marxen,Central,P005,GTX Pro,GTX,telecommunications,United States,Lost,2017-02-26,2017-05-29,0,2017-Q2,2017-05,2017-05-29,92,
CGEXH2QO,A022,Finhigh,S025,Moses Frase,Dustin Brinkmann,Central,P004,GTX Plus Pro,GTX,finance,United States,Lost,2017-06-27,2017-07-08,0,2017-Q3,2017-07,2017-07-03,11,
CGFLLZZI,,,S019,Kary Hendrixson,Summer Sewald,West,P007,MG Special,MG,,,Engaging,2017-07-25,,,,,,,
CGJ7NRZH,,,S033,Violet Mclelland,Cara Losch,East,P007,MG Special,MG,,,Engaging,2017-02-12,,,,,,,
CGRMC7OE,,,S017,Jonathan Berthelot,Melvin Marxen,Central,P006,MG Advanced,MG,,,Prospecting,,,,,,,,
CGWJ1WHI,,,S034,Wilburn Farren,Cara Losch,East,P007,MG Special,MG,,,Engaging,2017-01-04,,,,,,,
CHI2T3IH,A069,Sunnamplex,S018,Kami Bicknell,Summer Sewald,West,P006,MG Advanced,MG,marketing,Poland,Won,2017-03-04,2017-03-21,3164,2017-Q1,2017-03,2017-03-20,17,Repeat observed purchase
CI00UV0Y,A059,Rundofase,S009,Darcel Schlecht,Melvin Marxen,Central,P005,GTX Pro,GTX,technology,United States,Won,2017-07-04,2017-07-05,4544,2017-Q3,2017-07,2017-07-03,1,Repeat observed purchase
CI9S6CST,,,S029,Rosalina Dieter,Celia Rouche,West,P007,MG Special,MG,,,Engaging,2017-07-15,,,,,,,
CID4Y877,A004,Bioholding,S022,Marty Freudenburg,Melvin Marxen,Central,P003,GTX Plus Basic,GTX,medical,Philipines,Lost,2017-09-02,2017-12-13,0,2017-Q4,2017-12,2017-12-11,102,
CJ05Q2G5,A045,Labdrill,S029,Rosalina Dieter,Celia Rouche,West,P002,GTX Basic,GTX,medical,United States,Lost,2017-07-06,2017-07-11,0,2017-Q3,2017-07,2017-07-10,5,
CJ2ON1LV,A049,Nam-zim,S007,Corliss Cosme,Cara Losch,East,P005,GTX Pro,GTX,services,Brazil,Engaging,2017-01-11,,,,,,,
CJ5U6GX3,A063,Singletechno,S021,Markita Hansen,Celia Rouche,West,P006,MG Advanced,MG,retail,United States,Won,2017-03-07,2017-03-15,3969,2017-Q1,2017-03,2017-03-13,8,Repeat observed purchase
CJAQVPDP,A084,Zumgoity,S031,Versie Hillebrand,Dustin Brinkmann,Central,P006,MG Advanced,MG,medical,United States,Lost,2017-07-23,2017-09-05,0,2017-Q3,2017-09,2017-09-04,44,
CJOU1RYX,A002,Betasoloin,S008,Daniell Hammack,Rocco Neubert,East,P004,GTX Plus Pro,GTX,medical,United States,Won,2017-03-27,2017-06-09,5182,2017-Q2,2017-06,2017-06-05,74,Repeat observed purchase
CJP7LWRK,A076,Xx-holding,S019,Kary Hendrixson,Summer Sewald,West,P005,GTX Pro,GTX,finance,United States,Won,2017-04-18,2017-04-24,5078,2017-Q2,2017-04,2017-04-24,6,Repeat observed purchase
CJZFFC91,A011,Codehow,S031,Versie Hillebrand,Dustin Brinkmann,Central,P007,MG Special,MG,software,United States,Lost,2017-06-25,2017-08-07,0,2017-Q3,2017-08,2017-08-07,43,
CJZLM3WA,A002,Betasoloin,S013,Garret Kinder,Cara Losch,East,P007,MG Special,MG,medical,United States,Lost,2017-07-01,2017-09-16,0,2017-Q3,2017-09,2017-09-11,77,
CK0MDHHM,A021,Faxquote,S015,Hayden Neloms,Celia Rouche,West,P006,MG Advanced,MG,telecommunications,United States,Won,2017-02-16,2017-06-02,3281,2017-Q2,2017-06,2017-05-29,106,Repeat observed purchase
CKDPWHTZ,A027,Genco Pura Olive Oil Company,S025,Moses Frase,Dustin Brinkmann,Central,P002,GTX Basic,GTX,retail,Italy,Won,2017-07-18,2017-07-28,563,2017-Q3,2017-07,2017-07-24,10,Repeat observed purchase
CKJZ86N6,A027,Genco Pura Olive Oil Company,S001,Anna Snelling,Dustin Brinkmann,Central,P006,MG Advanced,MG,retail,Italy,Lost,2017-06-22,2017-08-11,0,2017-Q3,2017-08,2017-08-07,50,
CKLYIFLY,A063,Singletechno,S019,Kary Hendrixson,Summer Sewald,West,P002,GTX Basic,GTX,retail,United States,Won,2017-02-13,2017-05-11,589,2017-Q2,2017-05,2017-05-08,87,Repeat observed purchase
CKSNW8DU,A012,Condax,S014,Gladys Colclough,Melvin Marxen,Central,P003,GTX Plus Basic,GTX,medical,United States,Lost,2017-04-01,2017-04-11,0,2017-Q2,2017-04,2017-04-10,10,
CKT1GTY2,A012,Condax,S028,Reed Clapper,Rocco Neubert,East,P007,MG Special,MG,medical,United States,Lost,2017-06-19,2017-07-02,0,2017-Q3,2017-07,2017-06-26,13,
CLA3RTMS,A076,Xx-holding,S018,Kami Bicknell,Summer Sewald,West,P006,MG Advanced,MG,finance,United States,Lost,2017-07-07,2017-07-09,0,2017-Q3,2017-07,2017-07-03,2,
CLHPJZHP,A040,J-Texon,S015,Hayden Neloms,Celia Rouche,West,P004,GTX Plus Pro,GTX,retail,United States,Won,2017-10-19,2017-10-25,4552,2017-Q4,2017-10,2017-10-23,6,Repeat observed purchase
CLIIR1T0,A023,Finjob,S035,Zane Levy,Summer Sewald,West,P007,MG Special,MG,employment,United States,Won,2017-07-14,2017-07-25,57,2017-Q3,2017-07,2017-07-24,11,Repeat observed purchase
CLOSEH5L,A076,Xx-holding,S032,Vicki Laflamme,Celia Rouche,West,P006,MG Advanced,MG,finance,United States,Lost,2017-03-31,2017-04-09,0,2017-Q2,2017-04,2017-04-03,9,
CLPDG9BG,A079,Yearin,S025,Moses Frase,Dustin Brinkmann,Central,P007,MG Special,MG,retail,United States,Prospecting,,,,,,,,
CLRPASVW,A009,Cancity,S018,Kami Bicknell,Summer Sewald,West,P002,GTX Basic,GTX,retail,United States,Engaging,2017-08-08,,,,,,,
CM2GVLV6,A058,Ron-tech,S009,Darcel Schlecht,Melvin Marxen,Central,P004,GTX Plus Pro,GTX,medical,United States,Won,2017-06-25,2017-07-08,5536,2017-Q3,2017-07,2017-07-03,13,Repeat observed purchase
CM33NN0P,A062,Silis,S034,Wilburn Farren,Cara Losch,East,P006,MG Advanced,MG,medical,United States,Lost,2017-07-15,2017-07-23,0,2017-Q3,2017-07,2017-07-17,8,
CM5MFWCO,A011,Codehow,S025,Moses Frase,Dustin Brinkmann,Central,P007,MG Special,MG,software,United States,Won,2017-06-24,2017-09-10,63,2017-Q3,2017-09,2017-09-04,78,Repeat observed purchase
CMCVD0N8,A075,Warephase,S009,Darcel Schlecht,Melvin Marxen,Central,P005,GTX Pro,GTX,services,United States,Won,2017-06-29,2017-07-08,5321,2017-Q3,2017-07,2017-07-03,9,Repeat observed purchase
CMD0758L,A021,Faxquote,S023,Maureen Marcano,Summer Sewald,West,P002,GTX Basic,GTX,telecommunications,United States,Won,2017-06-24,2017-08-21,562,2017-Q3,2017-08,2017-08-21,58,Repeat observed purchase
CMKXOOJQ,,,S007,Corliss Cosme,Cara Losch,East,P002,GTX Basic,GTX,,,Engaging,2017-02-24,,,,,,,
CMLYDJFN,A053,Plexzap,S018,Kami Bicknell,Summer Sewald,West,P002,GTX Basic,GTX,retail,United States,Won,2017-07-02,2017-08-11,490,2017-Q3,2017-08,2017-08-07,40,Repeat observed purchase
CMM4A6NJ,A038,Isdom,S009,Darcel Schlecht,Melvin Marxen,Central,P003,GTX Plus Basic,GTX,medical,United States,Lost,2017-09-30,2017-10-06,0,2017-Q4,2017-10,2017-10-02,6,
CMPFB2PS,A013,Conecom,S017,Jonathan Berthelot,Melvin Marxen,Central,P002,GTX Basic,GTX,technology,United States,Lost,2017-03-26,2017-04-02,0,2017-Q2,2017-04,2017-03-27,7,
CMS1HUGL,,,S005,Cassey Cress,Rocco Neubert,East,P006,MG Advanced,MG,,,Engaging,2017-03-25,,,,,,,
CMW6IQJI,A021,Faxquote,S027,Niesha Huffines,Melvin Marxen,Central,P006,MG Advanced,MG,telecommunications,United States,Engaging,2017-07-25,,,,,,,
CMXOTVL7,A013,Conecom,S017,Jonathan Berthelot,Melvin Marxen,Central,P005,GTX Pro,GTX,technology,United States,Won,2017-09-22,2017-10-02,3485,2017-Q4,2017-10,2017-10-02,10,Repeat observed purchase
CN69EYQ1,A017,Donquadtech,S007,Corliss Cosme,Cara Losch,East,P004,GTX Plus Pro,GTX,technology,United States,Won,2017-06-26,2017-09-11,4905,2017-Q3,2017-09,2017-09-11,77,Repeat observed purchase
CN8X0DLA,A065,Stanredtax,S008,Daniell Hammack,Rocco Neubert,East,P003,GTX Plus Basic,GTX,finance,United States,Engaging,2017-08-24,,,,,,,
CNAOGH7N,A068,Sumace,S002,Boris Faz,Rocco Neubert,East,P005,GTX Pro,GTX,retail,Romania,Won,2017-11-18,2017-12-07,4645,2017-Q4,2017-12,2017-12-04,19,Repeat observed purchase
CNAQ6R7T,A004,Bioholding,S022,Marty Freudenburg,Melvin Marxen,Central,P003,GTX Plus Basic,GTX,medical,Philipines,Won,2017-09-14,2017-12-14,1086,2017-Q4,2017-12,2017-12-11,91,Repeat observed purchase
